company_name,primary_domain,info_url_1,info_url_1_source_type,info_url_2,info_url_2_source_type,sentiment_url_1,sentiment_url_1_source_type,sentiment_url_2,sentiment_url_2_source_type,notes
Postman,postman.com,https://www.postman.com/company/about-postman/,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
OYO,oyorooms.com,https://www.oyorooms.com/about/,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Flipkart,flipkart.com,https://www.flipkart.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Flipkart,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Sun TV Network,suntv.in,https://en.wikipedia.org/wiki/Sun_TV_Network,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Network18 Media and Investments,nw18.com,https://www.nw18.com/about/company,own_about_page,https://en.wikipedia.org/wiki/Network18_Group,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Saregama India,saregama.com,https://en.wikipedia.org/wiki/Saregama,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Apollo Hospitals Enterprise,apollohospitals.com,https://www.apollohospitals.com/company-overview/the-apollo-story,own_about_page,https://en.wikipedia.org/wiki/Apollo_Hospitals,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Manipal Hospitals,manipalhospitals.com,https://www.manipalhospitals.com:443/about-us/,own_about_page,https://en.wikipedia.org/wiki/Manipal_Hospitals,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aster DM Healthcare,asterdmhealthcare.com,https://en.wikipedia.org/wiki/Aster_DM_Healthcare,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Dr Lal PathLabs,lalpathlabs.com,https://www.lalpathlabs.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Dr_Lal_PathLabs,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Metropolis Healthcare,metropolisindia.com,https://www.metropolisindia.com/aboutus,own_about_page,https://en.wikipedia.org/wiki/Metropolis_Healthcare,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
KIMS Hospitals,kimshospitals.com,https://www.kimshospitals.com/about-us/,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Biocon,biocon.com,https://www.biocon.com/about-us/,own_about_page,https://en.wikipedia.org/wiki/Biocon,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Aurobindo Pharma,aurobindo.com,https://en.wikipedia.org/wiki/Aurobindo_Pharma,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Lupin,lupin.com,https://www.lupin.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Lupin_(company),wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Zydus Lifesciences,zyduslife.com,https://www.zyduslife.com/company.html,own_about_page,https://en.wikipedia.org/wiki/Zydus_Lifesciences,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Divi's Laboratories,divislabs.com,https://en.wikipedia.org/wiki/Divi's_Laboratories,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
VRL Logistics,vrlgroup.in,https://www.vrlgroup.in/aboutus,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Gati,allcargologistics.com,https://www.allcargologistics.com/about-us,own_about_page,https://en.wikipedia.org/wiki/Allcargo_Gati,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Vedantu,vedantu.com,https://en.wikipedia.org/wiki/Vedantu,wikipedia,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Used the populated Wikipedia company profile as the information source. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Physics Wallah,pw.live,https://www.pw.live/about-us,own_about_page,https://en.wikipedia.org/wiki/Physics_Wallah,wikipedia,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
upGrad,upgrad.com,https://www.upgrad.com/about/,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Simplilearn,simplilearn.com,https://www.simplilearn.com/about-us,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
Scaler,scaler.com,https://www.scaler.com/about/,own_about_page,,,,,,,Official domain supplied from a curated Indian-company candidate list and verified live. Substantive own-site company/about page was found. No company-specific sentiment URL was verified; left sentiment blank rather than padding with a generic search link.
